,card_number,match_api_id,card_type,comment,elapsed,event_incident_typefk,card_id,n,player1,sortorder,stats,subtype,team,type,elapsed_plus,del,goal_type
347,7,489230,y,y,87,73,539203,312,23253,2,,serious_fouls,10194,card,,,
348,1,489231,y,y,34,70,539747,206,25150,1,,,8528,card,,,
349,2,489231,y,y,44,79,539863,211,97988,5,,verbal_abuse,8528,card,,,
350,3,489231,r,r,72,269,540222,271,26209,5,,shirt_pull,10261,card,,,
351,4,489231,y,y,74,70,540241,252,30360,0,,,10261,card,,,
352,5,489231,y,y,75,79,540245,241,34574,5,,verbal_abuse,10261,card,,,
353,6,489231,y,y,90,163,540474,270,47382,3,,diving,10261,card,6,,
354,1,489232,y,y,74,176,539212,338,30699,1,,violence,8455,card,,,
355,1,489052,y,y,26,73,382236,310,37442,2,,serious_fouls,8650,card,,,
356,2,489052,y,y,79,79,383316,355,24635,0,,verbal_abuse,8650,card,,,
357,3,489052,y,y,79,25,383320,358,38491,2,,stall_time,8549,card,,,
358,1,489053,y,y,26,163,382244,283,31921,2,,diving,8586,card,,,
359,2,489053,y,y,59,73,382910,333,38802,1,,serious_fouls,8472,card,,,
360,3,489053,y,y,57,70,382953,336,30352,0,,,8472,card,,,
361,1,489054,y,y,28,73,382262,245,23931,0,,serious_fouls,8559,card,,,
362,2,489054,y,y,39,73,382452,253,23784,1,,serious_fouls,8559,card,,,
363,3,489054,y,y,62,129,383044,278,24228,2,,hands,10261,card,,,
364,1,489055,y,y,24,73,384550,192,30966,0,,serious_fouls,8654,card,,,
365,2,489055,y,y,34,129,384613,202,37169,0,,hands,8654,card,,,
366,3,489055,y2,y2,38,26,384633,207,37169,1,,,8654,card,,,
367,1,489056,y,y,44,73,382550,271,23023,0,,serious_fouls,8667,card,,,
368,1,489057,y,y,72,73,383869,333,30338,0,,serious_fouls,9879,card,,,
369,2,489057,y,y,88,73,383913,347,31114,1,,serious_fouls,9879,card,,,
370,1,489058,y,y,38,73,382444,291,24006,1,,serious_fouls,8668,card,,,
371,2,489058,y,y,45,73,382602,303,37280,1,,serious_fouls,8659,card,2,,
372,3,489058,y,y,45,79,382607,304,31731,2,,verbal_abuse,8659,card,2,,
373,4,489058,y,y,67,73,383106,331,23257,1,,serious_fouls,8659,card,,,
374,1,489059,y,y,18,73,385642,254,25517,1,,serious_fouls,8462,card,,,
375,2,489059,y,y,45,73,385717,286,30362,0,,serious_fouls,10260,card,,,
376,3,489059,y,y,81,70,385805,318,30348,0,,,8462,card,,,
377,4,489059,y,y,90,79,385833,330,24148,1,,verbal_abuse,10260,card,3,,
378,1,489060,y,y,57,73,382912,237,23288,0,,serious_fouls,10194,card,,,
379,1,489061,y,y,14,77,383972,282,30627,1,,shirt_pull,8455,card,,,
380,2,489061,y,y,49,73,384170,314,25150,1,,serious_fouls,8528,card,,,
381,3,489061,y,y,74,73,384265,332,30911,2,,serious_fouls,8455,card,,,
382,1,489233,y,y,53,73,542962,321,30802,1,,serious_fouls,10260,card,,,
383,2,489233,y,y,89,73,543066,393,30373,1,,serious_fouls,10260,card,,,
384,1,489234,y,y,42,73,541737,273,24373,1,,serious_fouls,8462,card,,,
385,1,489235,y,y,23,73,541444,278,34543,3,,serious_fouls,8654,card,,,
386,2,489235,y,y,31,73,541556,287,30734,3,,serious_fouls,8654,card,,,
387,3,489235,y,y,35,73,541611,295,27665,3,,serious_fouls,8654,card,,,
388,4,489235,y,y,45,73,541777,311,23333,4,,serious_fouls,10194,card,1,,
389,5,489235,r,r,53,67,541951,323,38755,1,,violence,10194,card,,,
390,6,489235,y,y,65,25,542123,333,35467,1,,stall_time,10194,card,,,
391,7,489235,y,y,73,79,542232,346,40005,0,,verbal_abuse,10194,card,,,
392,1,489236,y,y,26,73,541519,192,38802,1,,serious_fouls,8472,card,,,
393,2,489236,y,y,53,73,541948,218,36786,1,,serious_fouls,8472,card,,,
394,3,489236,y,y,67,70,542134,222,23268,1,,,8668,card,,,
395,4,489236,y,y,72,70,542206,231,24655,2,,,8472,card,,,
396,5,489236,y,y,73,79,542231,232,24411,2,,verbal_abuse,8472,card,,,
397,1,489237,y,y,59,73,541078,231,38818,2,,serious_fouls,8650,card,,,
398,2,489237,y,y,75,73,541103,241,24228,0,,serious_fouls,10261,card,,,
399,3,489237,y,y,90,78,541136,263,24224,1,,kicked_ball_away,10261,card,,,
400,1,489238,y,y,33,73,542622,272,23913,1,,serious_fouls,8655,card,,,
401,2,489238,y,y,53,73,542686,291,24213,2,,serious_fouls,8456,card,,,
402,3,489238,y,y,90,25,542785,325,23921,1,,stall_time,8655,card,1,,
403,1,489239,y,y,82,129,542323,281,30822,1,,hands,8455,card,,,
404,2,489239,y,y,90,79,542481,297,25925,1,,verbal_abuse,8455,card,3,,
405,3,489239,y,y,90,70,542795,300,30956,1,,,9879,card,,,
406,1,489240,y,y,6,73,541256,294,23933,3,,serious_fouls,8559,card,,,
407,2,489240,y,y,19,79,541424,301,24890,0,,verbal_abuse,8528,card,,,
408,3,489240,y,y,28,73,541555,313,26454,1,,serious_fouls,8559,card,,,
409,4,489240,y,y,29,73,541579,319,97988,3,,serious_fouls,8528,card,,,
410,5,489240,y,y,80,73,542351,368,25150,5,,serious_fouls,8528,card,,,
411,1,489241,y,y,14,73,541317,252,24531,1,,serious_fouls,8586,card,,,
412,2,489241,y,y,28,73,541506,270,24171,0,,serious_fouls,8659,card,,,
413,3,489241,r,r,35,63,541608,278,40006,1,,serious_fouls,8586,card,,,
414,4,489241,y,y,45,73,541755,292,23257,1,,serious_fouls,8659,card,,,
415,5,489241,y,y,59,73,542051,315,31731,1,,serious_fouls,8659,card,,,
416,6,489241,y,y,88,73,542430,339,30818,1,,serious_fouls,8586,card,,,
417,1,489242,y,y,26,73,543135,244,26066,1,,serious_fouls,8667,card,,,
418,2,489242,y,y,50,73,543190,264,23782,1,,serious_fouls,10252,card,,,
419,3,489242,y,y,60,79,543216,275,38609,0,,verbal_abuse,10252,card,,,
420,1,489243,y,y,4,73,549534,246,30631,1,,serious_fouls,8455,card,,,
421,2,489243,y,y,27,73,549650,272,25925,4,,serious_fouls,8455,card,,,
422,3,489243,y,y,28,70,549657,273,30893,2,,,10260,card,,,
423,4,489243,y,y,28,70,549658,277,30911,3,,,8455,card,,,
424,5,489243,y,y,66,73,549892,310,30829,1,,serious_fouls,10260,card,,,
425,6,489243,y,y,68,70,549906,311,30802,1,,,10260,card,,,
426,7,489243,y,y,81,73,549981,322,30627,1,,serious_fouls,8455,card,,,
427,8,489243,y,y,87,70,550015,332,30456,3,,,8455,card,,,
428,1,489244,y,y,54,73,547202,261,37996,1,,serious_fouls,8559,card,,,
429,2,489244,y,y,74,79,547393,286,23784,1,,verbal_abuse,8559,card,,,
430,3,489244,y,y,80,73,547451,295,30986,3,,serious_fouls,9825,card,,,
431,4,489244,y,y,90,73,547573,311,75489,1,,serious_fouls,9825,card,2,,
432,1,489245,y,y,74,73,546655,358,43280,2,,serious_fouls,10252,card,,,
433,2,489245,y,y,90,79,546695,376,32570,2,,verbal_abuse,8659,card,1,,
434,1,489246,y,y,38,73,547039,304,32577,3,,serious_fouls,8667,card,,,
435,2,489246,y,y,47,73,547135,314,39618,1,,serious_fouls,8668,card,,,
436,3,489246,y,y,55,73,547204,322,26066,1,,serious_fouls,8667,card,,,
437,4,489246,y,y,58,73,547228,325,30876,5,,serious_fouls,8668,card,,,
438,5,489246,y,y,63,77,547272,328,34430,2,,shirt_pull,8667,card,,,
439,6,489246,y,y,79,73,547427,347,26143,3,,serious_fouls,8667,card,,,
440,7,489246,y,y,90,73,547583,370,23034,1,,serious_fouls,8667,card,4,,
441,1,489247,y,y,8,73,546775,235,38802,1,,serious_fouls,8472,card,,,
442,2,489247,y,y,55,73,547203,277,30352,1,,serious_fouls,8472,card,,,
443,3,489247,y,y,57,73,547216,278,24446,2,,serious_fouls,8472,card,,,
444,4,489247,y,y,83,70,547459,299,30988,0,,,8472,card,,,
445,1,489248,y,y,23,73,546896,214,40565,1,,serious_fouls,10261,card,,,
446,1,489249,y,y,45,70,609478,271,23927,1,,,8655,card,2,,
447,2,489249,y,y,52,77,609653,281,30338,3,,shirt_pull,9879,card,,,
448,1,489250,y,y,19,73,579284,246,30598,1,,serious_fouls,8456,card,,,
449,2,489250,y,y,79,73,579691,323,24213,1,,serious_fouls,8456,card,,,
450,3,489250,y,y,85,176,579719,307,33781,0,,violence,8456,card,,,
451,4,489250,y,y,85,176,579720,328,23953,1,,violence,8462,card,,,
452,1,489251,y,y,64,70,547927,230,30618,2,,,8650,card,,,
453,2,489251,y,y,66,73,547934,259,24773,4,,serious_fouls,10194,card,,,
454,3,489251,y,y,77,73,547988,267,95327,2,,serious_fouls,8650,card,,,
455,4,489251,y,y,83,73,547990,270,23369,2,,serious_fouls,10194,card,,,
456,1,489252,y,y,33,73,548825,254,31921,1,,serious_fouls,8586,card,,,
457,2,489252,y,y,65,70,549140,306,35327,3,,,8528,card,,,
458,3,489252,y,y,69,73,549147,283,97988,1,,serious_fouls,8528,card,,,
459,4,489252,y,y,72,73,549160,333,34182,1,,serious_fouls,8586,card,,,
460,5,489252,y,y,75,73,549170,326,38697,1,,serious_fouls,8586,card,,,
461,6,489252,y,y,81,73,549195,319,25005,2,,serious_fouls,8528,card,,,
462,1,489253,y,y,27,73,556565,238,36012,2,,serious_fouls,8668,card,,,
463,2,489253,y,y,51,73,556617,227,24011,1,,serious_fouls,8668,card,,,
464,1,489254,y,y,18,73,552263,214,30357,2,,serious_fouls,10252,card,,,
465,2,489254,y,y,44,73,552637,259,24446,0,,serious_fouls,8472,card,,,
466,3,489254,y,y,53,73,552800,264,33418,1,,serious_fouls,8472,card,,,
467,4,489254,y,y,72,79,553133,241,23264,0,,verbal_abuse,10252,card,,,
468,5,489254,y,y,80,79,553211,247,24527,0,,verbal_abuse,8472,card,,,
469,6,489254,y,y,85,73,553261,291,24655,0,,serious_fouls,8472,card,,,
470,1,489255,y,y,27,73,555377,267,24653,1,,serious_fouls,8462,card,,,
471,2,489255,y,y,74,73,555683,341,26108,3,,serious_fouls,8462,card,,,
472,1,489256,y,y,45,73,554667,246,37266,2,,serious_fouls,9879,card,1,,
473,2,489256,y,y,52,70,554800,304,24020,0,,,9879,card,,,
474,3,489256,y,y,53,73,554810,313,30966,0,,serious_fouls,8654,card,,,
475,4,489256,y,y,58,73,554850,314,24781,3,,serious_fouls,9879,card,,,
476,1,489257,y,y,34,73,552464,302,25150,1,,serious_fouls,8528,card,,,
477,2,489257,y,y,41,73,552569,300,24230,1,,serious_fouls,8528,card,,,
478,3,489257,r,r,54,67,552796,360,24211,1,,violence,8456,card,,,
479,4,489257,y,y,70,70,553044,344,33974,5,,,8456,card,,,
480,5,489257,y,y,86,73,553246,362,97988,0,,serious_fouls,8528,card,,,
481,6,489257,y,y,90,70,553409,380,34421,3,,,8528,card,5,,
482,1,489258,y,y,61,73,552900,280,24234,1,,serious_fouls,10261,card,,,
483,2,489258,y,y,73,73,553097,293,30360,2,,serious_fouls,10261,card,,,
484,3,489258,y,y,82,73,553196,298,30849,1,,serious_fouls,8655,card,,,
485,4,489258,y2,y2,83,177,553203,301,30360,1,,serious_fouls,10261,card,,,
486,5,489258,y,y,83,70,553224,302,34176,1,,,8655,card,,,
487,6,489258,y,y,89,70,553335,311,24205,4,,,10261,card,,,
488,1,489259,y,y,22,70,552293,252,37496,1,,,8559,card,,,
489,2,489259,y,y,74,70,553083,299,24150,1,,,10260,card,,,
490,1,489260,y,y,28,70,552409,223,97932,1,,,8549,card,,,
491,2,489260,y,y,63,79,553014,266,38899,1,,verbal_abuse,8549,card,,,
492,3,489260,r,r,62,67,553401,281,33128,4,,violence,8549,card,,,
493,1,489261,y,y,71,79,553721,275,31291,2,,verbal_abuse,9825,card,,,
494,2,489261,y,y,81,73,553768,291,23023,2,,serious_fouls,8667,card,,,
495,1,489262,y,y,15,73,552240,276,35636,1,,serious_fouls,10194,card,,,
496,2,489262,y,y,89,73,553336,367,23288,1,,serious_fouls,10194,card,,,
497,3,489262,y,y,90,73,553344,369,23253,1,,serious_fouls,10194,card,,,
498,1,489264,y,y,38,73,562942,273,23760,1,,serious_fouls,8586,card,,,
499,2,489264,y,y,40,73,562955,276,35467,1,,serious_fouls,10194,card,,,
500,3,489264,y,y,51,73,563150,295,38697,1,,serious_fouls,8586,card,,,
501,4,489264,y,y,63,73,563255,309,23072,1,,serious_fouls,10194,card,,,
502,5,489264,y,y,69,73,563301,318,23253,1,,serious_fouls,10194,card,,,
503,1,489265,y,y,36,73,564478,312,34437,3,,serious_fouls,8667,card,,,
504,1,489266,r,r,40,63,563069,280,24728,1,,serious_fouls,8659,card,,,
505,2,489266,y,y,44,73,563088,282,40055,1,,serious_fouls,8659,card,,,
506,3,489266,y,y,61,73,563391,305,30802,1,,serious_fouls,10260,card,,,
507,4,489266,y,y,71,70,563460,312,32570,4,,,8659,card,,,
508,5,489266,y,y,74,79,563472,313,36373,1,,verbal_abuse,8659,card,,,
509,6,489266,y,y,74,79,563480,315,42594,0,,verbal_abuse,8659,card,,,
510,7,489266,y,y,90,79,563551,334,24171,2,,verbal_abuse,8659,card,,,
511,8,489266,y,y,90,73,563556,335,34944,2,,serious_fouls,10260,card,2,,
512,1,489267,y,y,44,73,563014,288,40987,2,,serious_fouls,8462,card,,,
513,2,489267,y,y,50,73,563167,301,34036,4,,serious_fouls,8462,card,,,
514,3,489267,y2,y2,71,199,563338,324,40987,0,,verbal_abuse,8462,card,,,
515,4,489267,y,y,80,73,563428,335,38609,1,,serious_fouls,10252,card,,,
516,5,489267,y,y,87,73,563471,344,38807,1,,serious_fouls,10252,card,,,
517,1,489268,y,y,51,73,564702,263,111865,1,,serious_fouls,8528,card,,,
518,1,489269,y,y,27,73,564341,210,27277,1,,serious_fouls,9825,card,,,
519,2,489269,y,y,36,70,564471,222,26181,1,,,9825,card,,,
520,3,489269,y,y,70,73,565271,251,24011,3,,serious_fouls,8668,card,,,
521,4,489269,y,y,77,73,565373,254,24023,2,,serious_fouls,8668,card,,,
522,1,489270,y,y,43,73,564349,263,30367,3,,serious_fouls,8456,card,,,
523,2,489270,y,y,48,73,564667,271,24228,8,,serious_fouls,10261,card,,,
524,3,489270,y,y,66,73,564918,289,33852,2,,serious_fouls,10261,card,,,
525,1,489271,y,y,42,73,564541,325,30842,4,,serious_fouls,8655,card,,,
526,2,489271,y,y,61,73,565121,341,26454,2,,serious_fouls,8559,card,,,
527,3,489271,y,y,70,73,565276,344,23932,3,,serious_fouls,8559,card,,,
528,4,489271,y,y,76,79,565370,356,30849,3,,verbal_abuse,8655,card,,,
529,5,489271,y,y,78,73,565397,355,155384,1,,serious_fouls,8559,card,,,
530,6,489271,y,y,90,73,565528,382,26244,4,,serious_fouls,8559,card,2,,
531,7,489271,y,y,76,70,565550,386,34176,4,,,8655,card,,,
532,1,489272,y,y,9,73,563754,234,97932,2,,serious_fouls,8549,card,,,
533,2,489272,y,y,56,73,564762,286,24163,1,,serious_fouls,8549,card,,,
534,1,489274,y,y,23,73,566477,269,27277,0,,serious_fouls,9825,card,,,
535,2,489274,y,y,56,78,567134,310,24751,0,,kicked_ball_away,8654,card,,,
536,3,489274,y,y,75,163,567477,340,75342,2,,diving,9825,card,,,
537,4,489274,y,y,85,73,567620,349,30687,1,,serious_fouls,8654,card,,,
538,1,489275,y,y,20,73,570002,321,38818,4,,serious_fouls,8650,card,,,
539,2,489275,y,y,22,325,570015,323,38834,2,,pushing,8455,card,,,
540,3,489275,y,y,46,73,570215,351,30889,2,,serious_fouls,8650,card,,,
541,4,489275,y,y,53,73,570260,356,32345,1,,serious_fouls,8455,card,,,
542,5,489275,r,r,60,63,570318,367,30631,1,,serious_fouls,8455,card,,,
543,6,489275,y,y,60,79,570321,365,30627,2,,verbal_abuse,8455,card,,,
544,7,489275,y,y,70,163,570412,380,30618,3,,diving,8650,card,,,
545,8,489275,y,y,90,73,570630,422,37442,1,,serious_fouls,8650,card,5,,
546,1,489276,y,y,60,73,567273,298,24658,1,,serious_fouls,10252,card,,,
547,2,489276,y,y,85,70,567656,331,24528,1,,,8528,card,,,
548,1,489277,y,y,5,73,566210,300,37764,1,,serious_fouls,8655,card,,,
549,2,489277,y,y,67,77,567405,363,23921,5,,shirt_pull,8655,card,,,
550,3,489277,y,y,70,325,567441,365,34947,1,,pushing,8655,card,,,
551,4,489277,y,y,84,73,567650,386,23916,1,,serious_fouls,8655,card,,,
552,1,489278,y,y,18,73,569116,294,36786,1,,serious_fouls,8472,card,,,
553,2,489278,y,y,23,73,569134,306,30360,1,,serious_fouls,10261,card,,,
554,3,489278,y,y,35,73,569161,318,30352,1,,serious_fouls,8472,card,,,
555,4,489278,y,y,53,163,569356,351,34574,1,,diving,10261,card,,,
556,5,489278,y,y,66,73,569432,360,43259,0,,serious_fouls,8472,card,,,
557,6,489278,y,y,68,79,569458,363,24740,0,,verbal_abuse,8472,card,,,
558,1,489279,y,y,30,73,566586,211,24747,1,,serious_fouls,8462,card,,,
559,1,489280,y,y,50,70,567076,282,24531,3,,,8586,card,,,
560,1,489281,y,y,33,73,566650,345,24728,3,,serious_fouls,8659,card,,,
561,2,489281,y,y,39,70,566784,328,23022,4,,,8667,card,,,
562,3,489281,y,y,63,73,567321,325,37280,2,,serious_fouls,8659,card,,,
563,4,489281,y,y,68,73,567408,368,24171,3,,serious_fouls,8659,card,,,
564,5,489281,y,y,75,73,567504,343,31731,2,,serious_fouls,8659,card,,,
565,6,489281,y,y,81,70,567648,336,32577,0,,,8667,card,,,
566,1,489282,r,r,37,63,565888,243,25668,0,,serious_fouls,10194,card,,,
567,2,489282,y,y,55,73,565929,262,40198,2,,serious_fouls,8456,card,,,
568,3,489282,y,y,89,73,566043,297,23369,1,,serious_fouls,10194,card,,,
569,1,489283,r,r,65,67,573917,273,24773,1,,violence,10194,card,,,
570,2,489283,y,y,65,176,573919,257,24408,2,,violence,8472,card,,,
571,3,489283,y,y,82,78,574147,295,36786,0,,kicked_ball_away,8472,card,,,
572,4,489283,y,y,56,73,574304,301,24133,4,,serious_fouls,10194,card,,,
573,1,489284,y,y,17,79,575669,222,30935,1,,verbal_abuse,9825,card,,,
574,2,489284,y,y,37,70,575780,246,31097,1,,,8586,card,,,
575,3,489284,y,y,43,70,575833,262,31291,2,,,9825,card,,,
576,4,489284,y2,y2,37,196,576445,277,30935,2,,violence,9825,card,,,
577,1,489285,y,y,58,325,577086,335,30687,1,,pushing,8654,card,,,
578,2,489285,y,y,58,70,577097,330,30865,3,,,10260,card,,,
579,1,489286,y,y,62,73,573840,317,155384,3,,serious_fouls,8559,card,,,
580,2,489286,y,y,89,73,574196,345,24023,6,,serious_fouls,8668,card,,,
581,1,489287,y,y,80,73,572508,311,24393,4,,serious_fouls,8549,card,,,
582,1,489288,y,y,85,79,574122,344,34947,0,,verbal_abuse,8655,card,,,
583,2,489288,y,y,86,79,574135,345,23913,1,,verbal_abuse,8655,card,,,
584,1,489289,y,y,45,73,573442,298,24890,1,,serious_fouls,10261,card,2,,
585,2,489289,y,y,68,70,573893,324,23933,0,,,10261,card,,,
586,3,489289,y,y,68,70,573896,325,23115,1,,,8659,card,,,
587,4,489289,y,y,78,73,574065,344,40055,4,,serious_fouls,8659,card,,,
588,1,489290,y,y,88,79,574867,292,23953,0,,verbal_abuse,8462,card,,,
589,1,489291,y,y,35,73,573207,302,30956,1,,serious_fouls,9879,card,,,
590,2,489291,y,y,51,73,573594,325,37266,1,,serious_fouls,9879,card,,,
591,3,489291,y,y,70,73,573929,318,111865,2,,serious_fouls,8528,card,,,
592,1,489292,y,y,27,77,573066,291,32345,1,,shirt_pull,8455,card,,,
593,2,489292,y,y,48,73,573526,270,23023,1,,serious_fouls,8667,card,,,
594,3,489292,y,y,80,77,574038,347,23438,2,,shirt_pull,8667,card,,,
595,1,489293,y,y,56,163,586710,308,30893,1,,diving,10260,card,,,
596,2,489293,y,y,63,73,586731,335,27430,1,,serious_fouls,10260,card,,,
597,3,489293,y,y,68,73,586747,305,30739,0,,serious_fouls,8655,card,,,
598,4,489293,y,y,60,73,586751,309,38711,1,,serious_fouls,8655,card,,,
599,1,489294,y,y,38,77,585546,288,30352,3,,shirt_pull,8472,card,,,
600,2,489294,y,y,39,73,585557,274,26181,3,,serious_fouls,9825,card,,,
601,3,489294,y,y,71,73,586108,315,31291,0,,serious_fouls,9825,card,,,
602,4,489294,y,y,80,73,586207,323,43259,0,,serious_fouls,8472,card,,,
603,1,489295,y,y,32,73,588295,313,24211,1,,serious_fouls,8456,card,,,
604,2,489295,y,y,73,73,588691,355,39027,1,,serious_fouls,8456,card,,,
605,3,489295,y,y,75,70,588711,361,46621,2,,,8650,card,,,
606,1,489296,y,y,53,70,584752,374,33863,0,,,10252,card,,,
607,2,489296,y,y,84,73,584862,409,30699,1,,serious_fouls,8455,card,,,
608,3,489296,y,y,85,25,584863,408,25925,0,,stall_time,8455,card,,,
609,4,489296,y,y,90,73,584902,414,30627,1,,serious_fouls,8455,card,,,
610,1,489297,y,y,27,73,585362,223,22991,4,,serious_fouls,8528,card,,,
611,2,489297,y,y,44,70,585597,238,25150,1,,,8528,card,,,
612,3,489297,y,y,45,163,585633,243,24393,0,,diving,8549,card,1,,
613,4,489297,y,y,45,70,585642,242,41877,0,,,8528,card,2,,
614,5,489297,y,y,45,163,585678,245,35608,0,,diving,8549,card,5,,
615,6,489297,y,y,56,73,585947,251,127857,1,,serious_fouls,8528,card,,,
616,1,489298,r,r,44,63,588772,309,23933,1,,serious_fouls,10261,card,,,
617,2,489298,y,y,87,73,589192,359,39618,0,,serious_fouls,8668,card,,,
618,1,489299,y,y,85,73,588150,327,24728,1,,serious_fouls,8659,card,,,
619,1,489300,y,y,23,73,585293,283,23818,2,,serious_fouls,8654,card,,,
620,2,489300,y,y,55,73,585874,326,37169,1,,serious_fouls,8654,card,,,
621,1,489301,y,y,7,73,589811,334,23022,2,,serious_fouls,8667,card,,,
622,2,489301,y,y,42,73,589930,360,23023,1,,serious_fouls,8667,card,,,
623,3,489301,y,y,44,73,589935,363,31097,2,,serious_fouls,8586,card,,,
624,1,489302,y,y,58,79,585885,291,23953,0,,verbal_abuse,8462,card,,,
625,2,489302,y,y,58,79,585887,284,24435,1,,verbal_abuse,10194,card,,,
626,3,489302,y,y,77,79,586142,285,34036,1,,verbal_abuse,8462,card,,,
627,4,489302,y,y,79,79,586162,297,24653,1,,verbal_abuse,8462,card,,,
628,1,489303,y,y,24,73,654601,212,30865,1,,serious_fouls,10260,card,,,
629,1,489305,y,y,22,70,602996,257,46403,1,,,8586,card,,,
630,2,489305,y,y,33,73,603047,293,30352,3,,serious_fouls,8472,card,,,
631,3,489305,y,y,36,73,603065,295,43259,2,,serious_fouls,8472,card,,,
632,4,489305,y,y,37,77,603079,301,38697,2,,shirt_pull,8586,card,,,
633,5,489305,y,y,45,70,603153,313,36786,1,,,8472,card,2,,
634,1,489306,y,y,11,73,595909,285,24223,1,,serious_fouls,8654,card,,,
635,2,489306,y,y,44,73,596115,315,34590,3,,serious_fouls,8654,card,,,
636,3,489306,y,y,69,73,596404,337,39027,1,,serious_fouls,8456,card,,,
637,4,489306,y,y,90,73,596665,343,24213,5,,serious_fouls,8456,card,2,,
638,1,489307,y,y,30,73,597189,254,40695,1,,serious_fouls,10194,card,,,
639,2,489307,y,y,34,79,597243,260,23354,0,,verbal_abuse,10252,card,,,
640,1,489308,y,y,54,73,593530,347,39618,1,,serious_fouls,8668,card,,,
641,2,489308,y,y,83,73,593618,321,24664,2,,serious_fouls,8659,card,,,
642,1,489309,y,y,64,70,594474,273,42183,0,,,8549,card,,,
643,2,489309,y,y,76,73,594587,282,24183,1,,serious_fouls,8549,card,,,
644,1,489310,y,y,38,176,596253,310,24372,0,,violence,8559,card,,,
645,2,489310,y,y,38,176,596255,286,30360,1,,violence,10261,card,,,
646,3,489310,y,y,89,73,596882,331,38999,1,,serious_fouls,8559,card,,,
647,4,489310,y,y,90,79,596896,345,33852,1,,verbal_abuse,10261,card,1,,
648,5,489310,y,y,90,73,596904,355,24890,4,,serious_fouls,10261,card,3,,
649,1,489311,y,y,1,73,595859,255,24136,2,,serious_fouls,8655,card,,,
650,2,489311,y,y,45,73,596144,315,34275,1,,serious_fouls,8667,card,2,,
651,3,489311,r,r,64,67,596375,294,34437,0,,violence,8667,card,,,
652,4,489311,y,y,64,73,596376,296,23916,1,,serious_fouls,8655,card,,,
653,5,489311,y2,y2,70,177,596418,306,23916,3,,serious_fouls,8655,card,,,
654,6,489311,y,y,80,77,596512,324,23022,1,,shirt_pull,8667,card,,,
655,7,489311,y,y,81,79,596519,344,23927,0,,verbal_abuse,8655,card,,,
656,1,489312,y,y,10,73,593812,278,26564,0,,serious_fouls,8455,card,,,
657,2,489312,y,y,19,77,593919,286,30627,1,,shirt_pull,8455,card,,,
658,3,489312,y,y,24,73,593944,288,29581,1,,serious_fouls,8528,card,,,
659,4,489312,y,y,29,73,593983,297,25150,1,,serious_fouls,8528,card,,,
660,5,489312,y,y,77,77,594588,371,29673,1,,shirt_pull,8455,card,,,
661,1,489313,y,y,29,70,600918,210,24167,1,,,8549,card,,,
662,1,489314,y,y,35,77,599489,265,40055,1,,shirt_pull,8659,card,,,
663,2,489314,y,y,43,73,599574,278,23257,3,,serious_fouls,8659,card,,,
664,3,489314,y,y,66,73,599825,309,37280,1,,serious_fouls,8659,card,,,
